,avancealas,department_name,mesas_number,mesas_percentage,mesas_total,municipality_name,no_percentage,no_votes,resaltar,si_percentage,si_votes,url,votacion_percentage,votacion_personas_number,votacion_personas_total,votosnomarcados,votosnulos,votosvalidos,idps_avg19992014
1049,20:00:15,Nariño,42,100.0, 42,El Charco,9.18,465.0,14.0,90.81,4599.0,http://plebiscito.registraduria.gov.co/99PL/DPL23041ZZZZZZZZZZZZ_L1.htm,33.15,5221.0,15747.0,4,60,5.064,1501.3125
1050,17:25:15,Nariño,15,100.0, 15,El Peñol,19.33,554.0,8.0,80.66,2312.0,http://plebiscito.registraduria.gov.co/99PL/DPL23044ZZZZZZZZZZZZ_L1.htm,55.19,2957.0,5357.0,6,58,2.866,36.9333333333
1051,17:00:15,Nariño,20,100.0, 20,El Rosario,9.21,238.0,8.0,90.78,2344.0,http://plebiscito.registraduria.gov.co/99PL/DPL23040ZZZZZZZZZZZZ_L1.htm,39.75,2643.0,6649.0,2,42,2.582,245.666666667
1052,17:15:15,Nariño,28,100.0, 28,El Tablon,34.31,1557.0,9.0,65.68,2980.0,http://plebiscito.registraduria.gov.co/99PL/DPL23043ZZZZZZZZZZZZ_L1.htm,43.73,4730.0,10814.0,7,109,4.537,99.0
1053,17:50:15,Nariño,21,100.0, 21,Francisco Pizarro (Salahonda),15.64,247.0,8.0,84.35,1332.0,http://plebiscito.registraduria.gov.co/99PL/DPL23047ZZZZZZZZZZZZ_L1.htm,25.69,1621.0,6308.0,9,27,1.579,150.733333333
1054,16:40:15,Nariño,17,100.0, 17,Funes,31.87,737.0,5.0,68.12,1575.0,http://plebiscito.registraduria.gov.co/99PL/DPL23049ZZZZZZZZZZZZ_L1.htm,42.9,2381.0,5549.0,2,31,2.312,8.8
1055,16:45:15,Nariño,33,100.0, 33,Guachucal,43.56,1938.0,8.0,56.43,2511.0,http://plebiscito.registraduria.gov.co/99PL/DPL23052ZZZZZZZZZZZZ_L1.htm,32.56,4581.0,14068.0,9,78,4.449,10.6428571429
1056,16:45:15,Nariño,30,100.0, 30,Guaitarilla,26.18,800.0,6.0,73.81,2255.0,http://plebiscito.registraduria.gov.co/99PL/DPL23055ZZZZZZZZZZZZ_L1.htm,29.16,3153.0,10811.0,5,47,3.055,10.4375
1057,16:40:15,Nariño,13,100.0, 13,Gualmatan,39.89,932.0,5.0,60.1,1404.0,http://plebiscito.registraduria.gov.co/99PL/DPL23058ZZZZZZZZZZZZ_L1.htm,46.93,2383.0,5077.0,6,32,2.336,0.785714285714
1058,16:35:15,Nariño,17,100.0, 17,Iles,37.47,857.0,4.0,62.52,1430.0,http://plebiscito.registraduria.gov.co/99PL/DPL23061ZZZZZZZZZZZZ_L1.htm,34.33,2369.0,6900.0,7,45,2.287,13.4666666667
1059,16:50:15,Nariño,20,100.0, 20,Imues,44.1,912.0,7.0,55.89,1156.0,http://plebiscito.registraduria.gov.co/99PL/DPL23064ZZZZZZZZZZZZ_L1.htm,33.71,2129.0,6314.0,8,28,2.068,6.53333333333
1060,17:10:15,Nariño,204,100.0, 204,Ipiales,49.96,15842.0,11.0,50.03,15864.0,http://plebiscito.registraduria.gov.co/99PL/DPL23067ZZZZZZZZZZZZ_L1.htm,35.59,32826.0,92217.0,06,503,31.706,471.6875
1061,16:45:15,Nariño,36,100.0, 36,La Cruz,48.23,2652.0,8.0,51.76,2846.0,http://plebiscito.registraduria.gov.co/99PL/DPL23073ZZZZZZZZZZZZ_L1.htm,41.92,5690.0,13571.0,8,87,5.498,66.1333333333
1062,16:55:15,Nariño,24,100.0, 24,La Florida,27.0,848.0,8.0,72.99,2292.0,http://plebiscito.registraduria.gov.co/99PL/DPL23076ZZZZZZZZZZZZ_L1.htm,36.05,3227.0,8949.0,0,39,3.140,56.1333333333
1063,16:40:15,Nariño,9,100.0, 9,La Llanada,28.65,400.0,5.0,71.34,996.0,http://plebiscito.registraduria.gov.co/99PL/DPL23077ZZZZZZZZZZZZ_L1.htm,44.13,1490.0,3376.0,6,58,1.396,93.375
1064,17:00:15,Nariño,14,100.0, 14,La Tola,12.03,234.0,6.0,87.96,1710.0,http://plebiscito.registraduria.gov.co/99PL/DPL23078ZZZZZZZZZZZZ_L1.htm,39.53,1975.0,4996.0,4,23,1.944,149.333333333
1065,16:50:15,Nariño,22,100.0, 22,Leiva,9.61,277.0,7.0,90.38,2605.0,http://plebiscito.registraduria.gov.co/99PL/DPL23080ZZZZZZZZZZZZ_L1.htm,40.98,2973.0,7254.0,2,44,2.882,214.75
1066,16:40:15,Nariño,24,100.0, 24,Linares,12.91,452.0,5.0,87.08,3047.0,http://plebiscito.registraduria.gov.co/99PL/DPL23082ZZZZZZZZZZZZ_L1.htm,42.8,3632.0,8485.0,9,64,3.499,156.5625
1067,18:10:15,Nariño,37,100.0, 37,Olaya Herrera,17.85,572.0,12.0,82.14,2632.0,http://plebiscito.registraduria.gov.co/99PL/DPL23095ZZZZZZZZZZZZ_L1.htm,24.12,3274.0,13572.0,4,36,3.204,525.5625
1068,16:40:15,Nariño,17,100.0, 17,Ospina,36.63,637.0,6.0,63.36,1102.0,http://plebiscito.registraduria.gov.co/99PL/DPL23097ZZZZZZZZZZZZ_L1.htm,31.81,1803.0,5668.0,9,26,1.739,1.92857142857
1069,17:25:15,Nariño,648,100.0, 648,Pasto,37.37,41981.0,17.0,62.62,70354.0,http://plebiscito.registraduria.gov.co/99PL/DPL23001ZZZZZZZZZZZZ_L1.htm,40.86,114341.0,279784.0,335,1.505,112.335,3778.0
1070,17:05:15,Nariño,27,100.0, 27,Policarpa,11.1,461.0,8.0,88.89,3690.0,http://plebiscito.registraduria.gov.co/99PL/DPL23098ZZZZZZZZZZZZ_L1.htm,44.63,4257.0,9537.0,1,51,4.151,864.125
1071,17:00:15,Nariño,26,100.0, 26,Potosi,53.22,1809.0,8.0,46.77,1590.0,http://plebiscito.registraduria.gov.co/99PL/DPL23100ZZZZZZZZZZZZ_L1.htm,37.24,3510.0,9425.0,9,63,3.399,35.2666666667
1072,16:35:15,Nariño,10,100.0, 10,Providencia,12.56,228.0,2.0,87.43,1586.0,http://plebiscito.registraduria.gov.co/99PL/DPL23101ZZZZZZZZZZZZ_L1.htm,44.37,1890.0,4259.0,4,26,1.814,34.3571428571
1073,16:35:15,Nariño,10,100.0, 10,Providencia,12.56,228.0,2.0,87.43,1586.0,http://plebiscito.registraduria.gov.co/99PL/DPL23101ZZZZZZZZZZZZ_L1.htm,44.37,1890.0,4259.0,4,26,1.814,0.0
1074,16:50:15,San Andres,10,100.0, 10,Providencia,18.15,216.0,4.0,81.84,974.0,http://plebiscito.registraduria.gov.co/99PL/DPL56004ZZZZZZZZZZZZ_L1.htm,30.12,1210.0,4017.0,0,4,1.190,34.3571428571
1075,16:50:15,San Andres,10,100.0, 10,Providencia,18.15,216.0,4.0,81.84,974.0,http://plebiscito.registraduria.gov.co/99PL/DPL56004ZZZZZZZZZZZZ_L1.htm,30.12,1210.0,4017.0,0,4,1.190,0.0
1076,16:50:15,Nariño,19,100.0, 19,Puerres,31.27,997.0,6.0,68.72,2191.0,http://plebiscito.registraduria.gov.co/99PL/DPL23103ZZZZZZZZZZZZ_L1.htm,44.42,3292.0,7410.0,8,70,3.188,38.75
1077,17:00:15,Nariño,34,100.0, 34,Pupiales,51.62,3010.0,7.0,48.37,2820.0,http://plebiscito.registraduria.gov.co/99PL/DPL23106ZZZZZZZZZZZZ_L1.htm,41.32,6033.0,14600.0,0,140,5.830,13.7333333333
1078,17:20:15,Nariño,29,100.0, 29,Roberto Payan (San Jose),8.48,198.0,9.0,91.51,2135.0,http://plebiscito.registraduria.gov.co/99PL/DPL23112ZZZZZZZZZZZZ_L1.htm,28.26,2365.0,8368.0,3,22,2.333,396.0
1079,17:25:15,Nariño,65,100.0, 65,Samaniego,16.11,1359.0,10.0,83.88,7072.0,http://plebiscito.registraduria.gov.co/99PL/DPL23115ZZZZZZZZZZZZ_L1.htm,39.14,8666.0,22140.0,1,166,8.431,632.875
1080,16:50:15,Nariño,32,100.0, 32,San Lorenzo,37.82,1711.0,7.0,62.17,2812.0,http://plebiscito.registraduria.gov.co/99PL/DPL23121ZZZZZZZZZZZZ_L1.htm,37.42,4779.0,12768.0,3,158,4.523,90.5625
1081,16:45:15,Nariño,14,100.0, 14,San Pedro De Cartago,48.31,989.0,6.0,51.68,1058.0,http://plebiscito.registraduria.gov.co/99PL/DPL23123ZZZZZZZZZZZZ_L1.htm,41.03,2148.0,5234.0,7,52,2.047,9.46666666667
1082,17:10:15,Nariño,40,100.0, 40,Sandona,35.79,2346.0,9.0,64.2,4208.0,http://plebiscito.registraduria.gov.co/99PL/DPL23118ZZZZZZZZZZZZ_L1.htm,42.58,6773.0,15906.0,4,112,6.554,110.625
1083,16:50:15,Nariño,15,100.0, 15,Sapuyes,39.63,715.0,6.0,60.36,1089.0,http://plebiscito.registraduria.gov.co/99PL/DPL23130ZZZZZZZZZZZZ_L1.htm,32.99,1857.0,5628.0,4,32,1.804,0.642857142857
1084,17:00:15,Nariño,34,100.0, 34,Taminango,21.32,1028.0,9.0,78.67,3792.0,http://plebiscito.registraduria.gov.co/99PL/DPL23133ZZZZZZZZZZZZ_L1.htm,36.92,5014.0,13578.0,0,94,4.820,378.5625
1085,16:40:15,Nariño,26,100.0, 26,Tangua,46.92,1467.0,5.0,53.07,1659.0,http://plebiscito.registraduria.gov.co/99PL/DPL23136ZZZZZZZZZZZZ_L1.htm,32.37,3198.0,9879.0,6,46,3.126,22.6
1086,17:30:15,Nariño,86,100.0, 86,Tuquerres,35.54,3521.0,13.0,64.45,6384.0,http://plebiscito.registraduria.gov.co/99PL/DPL23142ZZZZZZZZZZZZ_L1.htm,30.27,10320.0,34090.0,5,268,9.905,45.0625
1087,16:50:15,Nariño,20,100.0, 20,Yacuanquer,32.28,1034.0,7.0,67.71,2169.0,http://plebiscito.registraduria.gov.co/99PL/DPL23145ZZZZZZZZZZZZ_L1.htm,41.21,3352.0,8133.0,3,88,3.203,11.5333333333
1088,19:10:15,Norte De San,60,100.0, 60,Abrego,66.44,4149.0,12.0,33.55,2095.0,http://plebiscito.registraduria.gov.co/99PL/DPL25004ZZZZZZZZZZZZ_L1.htm,30.17,6377.0,21133.0,4,77,6.244,118.0
1089,19:10:15,Norte De San,60,100.0, 60,Abrego,66.44,4149.0,12.0,33.55,2095.0,http://plebiscito.registraduria.gov.co/99PL/DPL25004ZZZZZZZZZZZZ_L1.htm,30.17,6377.0,21133.0,4,77,6.244,17.1428571429
1090,16:45:15,Norte De San,20,100.0, 20,Arboledas,69.61,2078.0,7.0,30.38,907.0,http://plebiscito.registraduria.gov.co/99PL/DPL25007ZZZZZZZZZZZZ_L1.htm,45.35,3096.0,6826.0,5,58,2.985,22.625
1091,16:45:15,Norte De San,20,100.0, 20,Arboledas,69.61,2078.0,7.0,30.38,907.0,http://plebiscito.registraduria.gov.co/99PL/DPL25007ZZZZZZZZZZZZ_L1.htm,45.35,3096.0,6826.0,5,58,2.985,17.25
1092,16:50:15,Norte De San,17,100.0, 17,Bochalema,62.31,1786.0,7.0,37.68,1080.0,http://plebiscito.registraduria.gov.co/99PL/DPL25010ZZZZZZZZZZZZ_L1.htm,48.64,2941.0,6046.0,6,50,2.866,11.1333333333
1093,16:35:15,Norte De San,12,100.0, 12,Bucarasica,70.45,985.0,5.0,29.54,413.0,http://plebiscito.registraduria.gov.co/99PL/DPL25013ZZZZZZZZZZZZ_L1.htm,36.46,1498.0,4108.0,8,70,1.398,17.4285714286
1094,16:40:15,Norte De San,24,100.0, 24,Cachira,79.5,2060.0,6.0,20.49,531.0,http://plebiscito.registraduria.gov.co/99PL/DPL25019ZZZZZZZZZZZZ_L1.htm,37.85,2634.0,6959.0,1,28,2.591,27.6666666667
1095,16:25:15,Norte De San,6,100.0, 6,Cacota,51.12,432.0,3.0,48.87,413.0,http://plebiscito.registraduria.gov.co/99PL/DPL25016ZZZZZZZZZZZZ_L1.htm,40.49,873.0,2156.0,,24,845,0.538461538462
1096,16:55:15,Norte De San,27,100.0, 27,Chinacota,62.82,3351.0,9.0,37.17,1983.0,http://plebiscito.registraduria.gov.co/99PL/DPL25028ZZZZZZZZZZZZ_L1.htm,47.72,5453.0,11426.0,4,90,5.334,16.8125
1097,16:45:15,Norte De San,21,100.0, 21,Chitaga,62.08,1729.0,7.0,37.91,1056.0,http://plebiscito.registraduria.gov.co/99PL/DPL25031ZZZZZZZZZZZZ_L1.htm,38.45,2908.0,7562.0,5,78,2.785,9.93333333333
1098,17:05:15,Norte De San,40,100.0, 40,Convencion,40.17,1411.0,10.0,59.82,2101.0,http://plebiscito.registraduria.gov.co/99PL/DPL25022ZZZZZZZZZZZZ_L1.htm,25.17,3732.0,14827.0,2,137,3.512,971.4375
1099,17:15:15,Norte De San,1236,100.0, 1236,Cucuta,65.36,157742.0,13.0,34.63,83572.0,http://plebiscito.registraduria.gov.co/99PL/DPL25001ZZZZZZZZZZZZ_L1.htm,45.27,245727.0,542712.0,314,3.088,241.314,4772.125
1100,17:05:15,Norte De San,16,100.0, 16,Cucutilla,66.35,1850.0,7.0,33.64,938.0,http://plebiscito.registraduria.gov.co/99PL/DPL25025ZZZZZZZZZZZZ_L1.htm,47.64,2939.0,6168.0,8,72,2.788,25.3333333333
1101,16:25:15,Norte De San,12,100.0, 12,Durania,46.87,885.0,4.0,53.12,1003.0,http://plebiscito.registraduria.gov.co/99PL/DPL25034ZZZZZZZZZZZZ_L1.htm,45.17,1933.0,4279.0,8,32,1.888,5.125
1102,16:50:15,Norte De San,29,100.0, 29,El Tarra,8.48,262.0,7.0,91.51,2827.0,http://plebiscito.registraduria.gov.co/99PL/DPL25036ZZZZZZZZZZZZ_L1.htm,28.85,3222.0,11167.0,9,92,3.089,819.75
1103,17:15:15,Norte De San,48,100.0, 48,El Zulia,64.45,5024.0,10.0,35.54,2770.0,http://plebiscito.registraduria.gov.co/99PL/DPL25038ZZZZZZZZZZZZ_L1.htm,39.72,8042.0,20243.0,4,181,7.794,215.5
1104,16:35:15,Norte De San,13,100.0, 13,Gramalote,66.47,1253.0,5.0,33.52,632.0,http://plebiscito.registraduria.gov.co/99PL/DPL25040ZZZZZZZZZZZZ_L1.htm,40.12,1946.0,4850.0,5,38,1.885,7.5625
1105,16:40:15,Norte De San,20,100.0, 20,Hacari,10.53,184.0,5.0,89.46,1562.0,http://plebiscito.registraduria.gov.co/99PL/DPL25043ZZZZZZZZZZZZ_L1.htm,26.62,1839.0,6906.0,6,59,1.746,159.875
1106,16:20:15,Norte De San,9,100.0, 9,Herran,67.1,769.0,3.0,32.89,377.0,http://plebiscito.registraduria.gov.co/99PL/DPL25046ZZZZZZZZZZZZ_L1.htm,33.35,1192.0,3574.0,6,28,1.146,33.2142857143
1107,16:45:15,Norte De San,25,100.0, 25,La Esperanza,65.53,1941.0,8.0,34.46,1021.0,http://plebiscito.registraduria.gov.co/99PL/DPL25051ZZZZZZZZZZZZ_L1.htm,36.9,3060.0,8292.0,2,55,2.962,57.375
1108,17:15:15,Norte De San,17,100.0, 17,La Playa,51.16,769.0,5.0,48.83,734.0,http://plebiscito.registraduria.gov.co/99PL/DPL25052ZZZZZZZZZZZZ_L1.htm,23.75,1574.0,6626.0,3,39,1.503,24.6
1109,16:55:15,Norte De San,13,100.0, 13,Labateca,47.13,782.0,5.0,52.86,877.0,http://plebiscito.registraduria.gov.co/99PL/DPL25049ZZZZZZZZZZZZ_L1.htm,34.84,1709.0,4905.0,9,32,1.659,18.4285714286
1110,17:00:15,Norte De San,175,100.0, 175,Los Patios,71.95,20494.0,11.0,28.04,7986.0,http://plebiscito.registraduria.gov.co/99PL/DPL25054ZZZZZZZZZZZZ_L1.htm,36.88,28831.0,78165.0,80,293,28.480,85.875
1111,16:20:15,Norte De San,8,100.0, 8,Lourdes,74.03,904.0,4.0,25.96,317.0,http://plebiscito.registraduria.gov.co/99PL/DPL25055ZZZZZZZZZZZZ_L1.htm,40.41,1299.0,3214.0,1,53,1.221,18.7333333333
1112,16:15:15,Norte De San,7,100.0, 7,Mutiscua,54.8,605.0,2.0,45.19,499.0,http://plebiscito.registraduria.gov.co/99PL/DPL25058ZZZZZZZZZZZZ_L1.htm,42.56,1134.0,2664.0,4,21,1.104,0.214285714286
1113,17:00:15,Norte De San,175,100.0, 175,Ocaña,60.85,16720.0,11.0,39.14,10753.0,http://plebiscito.registraduria.gov.co/99PL/DPL25061ZZZZZZZZZZZZ_L1.htm,36.78,27977.0,76057.0,73,378,27.473,743.8125
1114,17:15:15,Norte De San,89,100.0, 89,Pamplona,64.99,12079.0,11.0,35.0,6506.0,http://plebiscito.registraduria.gov.co/99PL/DPL25064ZZZZZZZZZZZZ_L1.htm,44.03,18963.0,43064.0,85,293,18.585,45.9375
1115,16:35:15,Norte De San,9,100.0, 9,Pamplonita,67.12,1178.0,3.0,32.87,577.0,http://plebiscito.registraduria.gov.co/99PL/DPL25067ZZZZZZZZZZZZ_L1.htm,48.52,1842.0,3796.0,5,46,1.755,3.06666666667
1116,16:35:15,Norte De San,16,100.0, 16,Ragonvalia,75.0,1266.0,4.0,25.0,422.0,http://plebiscito.registraduria.gov.co/99PL/DPL25070ZZZZZZZZZZZZ_L1.htm,26.83,1728.0,6440.0,8,23,1.688,7.26666666667
1117,16:50:15,Norte De San,22,100.0, 22,Salazar,67.56,2029.0,8.0,32.43,974.0,http://plebiscito.registraduria.gov.co/99PL/DPL25073ZZZZZZZZZZZZ_L1.htm,42.15,3156.0,7487.0,3,106,3.003,12.5
1118,17:15:15,Norte De San,25,100.0, 25,San Calixto,4.81,121.0,9.0,95.18,2393.0,http://plebiscito.registraduria.gov.co/99PL/DPL25076ZZZZZZZZZZZZ_L1.htm,37.35,2607.0,6979.0,4,68,2.514,454.9375
1119,16:35:15,Norte De San,9,100.0, 9,Santiago,54.82,779.0,4.0,45.17,642.0,http://plebiscito.registraduria.gov.co/99PL/DPL25082ZZZZZZZZZZZZ_L1.htm,44.06,1459.0,3311.0,1,30,1.421,29.2857142857
1120,16:35:15,Norte De San,9,100.0, 9,Santiago,54.82,779.0,4.0,45.17,642.0,http://plebiscito.registraduria.gov.co/99PL/DPL25082ZZZZZZZZZZZZ_L1.htm,44.06,1459.0,3311.0,1,30,1.421,33.875
1121,16:35:15,Norte De San,9,100.0, 9,Santiago,54.82,779.0,4.0,45.17,642.0,http://plebiscito.registraduria.gov.co/99PL/DPL25082ZZZZZZZZZZZZ_L1.htm,44.06,1459.0,3311.0,1,30,1.421,25.875
1122,16:50:15,Putumayo,14,100.0, 14,Santiago,39.33,881.0,6.0,60.66,1359.0,http://plebiscito.registraduria.gov.co/99PL/DPL64016ZZZZZZZZZZZZ_L1.htm,39.12,2320.0,5929.0,0,48,2.240,29.2857142857
1123,16:50:15,Putumayo,14,100.0, 14,Santiago,39.33,881.0,6.0,60.66,1359.0,http://plebiscito.registraduria.gov.co/99PL/DPL64016ZZZZZZZZZZZZ_L1.htm,39.12,2320.0,5929.0,0,48,2.240,33.875
1124,16:50:15,Putumayo,14,100.0, 14,Santiago,39.33,881.0,6.0,60.66,1359.0,http://plebiscito.registraduria.gov.co/99PL/DPL64016ZZZZZZZZZZZZ_L1.htm,39.12,2320.0,5929.0,0,48,2.240,25.875
1125,17:45:15,Norte De San,55,100.0, 55,Sardinata,65.16,3725.0,10.0,34.83,1991.0,http://plebiscito.registraduria.gov.co/99PL/DPL25085ZZZZZZZZZZZZ_L1.htm,34.65,5913.0,17063.0,6,119,5.716,331.625
1126,16:25:15,Norte De San,11,100.0, 11,Silos,80.94,1100.0,4.0,19.05,259.0,http://plebiscito.registraduria.gov.co/99PL/DPL25088ZZZZZZZZZZZZ_L1.htm,35.08,1392.0,3968.0,9,18,1.359,0.714285714286
1127,16:40:15,Norte De San,28,100.0, 28,Teorama,13.52,380.0,6.0,86.47,2429.0,http://plebiscito.registraduria.gov.co/99PL/DPL25091ZZZZZZZZZZZZ_L1.htm,30.36,2953.0,9725.0,9,99,2.809,165.75
1128,17:15:15,Norte De San,77,100.0, 77,Tibu,33.96,3008.0,9.0,66.03,5847.0,http://plebiscito.registraduria.gov.co/99PL/DPL25093ZZZZZZZZZZZZ_L1.htm,29.42,9182.0,31208.0,5,228,8.855,604.4375
1129,16:45:15,Norte De San,9,100.0, 9,Villa Caro,75.59,920.0,5.0,24.4,297.0,http://plebiscito.registraduria.gov.co/99PL/DPL25097ZZZZZZZZZZZZ_L1.htm,33.83,1261.0,3727.0,7,23,1.217,2.85714285714
1130,17:05:15,Norte De San,170,100.0, 170,Villa Del Rosario,75.98,20126.0,11.0,24.01,6360.0,http://plebiscito.registraduria.gov.co/99PL/DPL25100ZZZZZZZZZZZZ_L1.htm,33.8,26839.0,79404.0,86,275,26.486,203.0
1131,16:35:15,Putumayo,10,100.0, 10,Colon,42.85,804.0,3.0,57.14,1072.0,http://plebiscito.registraduria.gov.co/99PL/DPL64007ZZZZZZZZZZZZ_L1.htm,45.05,1912.0,4244.0,6,19,1.876,45.8571428571
1132,16:35:15,Putumayo,10,100.0, 10,Colon,42.85,804.0,3.0,57.14,1072.0,http://plebiscito.registraduria.gov.co/99PL/DPL64007ZZZZZZZZZZZZ_L1.htm,45.05,1912.0,4244.0,6,19,1.876,168.133333333
1133,16:35:15,Putumayo,10,100.0, 10,Colon,42.85,804.0,3.0,57.14,1072.0,http://plebiscito.registraduria.gov.co/99PL/DPL64007ZZZZZZZZZZZZ_L1.htm,45.05,1912.0,4244.0,6,19,1.876,50.5
1134,17:05:15,Putumayo,87,100.0, 87,Mocoa,39.81,5105.0,10.0,60.18,7718.0,http://plebiscito.registraduria.gov.co/99PL/DPL64001ZZZZZZZZZZZZ_L1.htm,37.07,13066.0,35245.0,23,159,12.823,1499.5625
1135,17:00:15,Putumayo,63,100.0, 63,Orito,22.79,1820.0,9.0,77.2,6165.0,http://plebiscito.registraduria.gov.co/99PL/DPL64023ZZZZZZZZZZZZ_L1.htm,31.71,8226.0,25937.0,5,155,7.985,555.1875
1136,17:30:15,Putumayo,102,100.0, 102,Puerto Asis,42.0,4539.0,12.0,57.99,6267.0,http://plebiscito.registraduria.gov.co/99PL/DPL64002ZZZZZZZZZZZZ_L1.htm,26.73,11158.0,41742.0,06,207,10.806,2175.8125
1137,17:05:15,Putumayo,23,100.0, 23,Puerto Caicedo,29.17,802.0,8.0,70.82,1947.0,http://plebiscito.registraduria.gov.co/99PL/DPL64026ZZZZZZZZZZZZ_L1.htm,32.25,2878.0,8922.0,9,79,2.749,209.25
1138,16:50:15,Putumayo,29,100.0, 29,Puerto Guzman,27.65,832.0,9.0,72.34,2176.0,http://plebiscito.registraduria.gov.co/99PL/DPL64025ZZZZZZZZZZZZ_L1.htm,29.41,3106.0,10561.0,8,57,3.008,406.3125
1139,17:35:15,Putumayo,36,100.0, 36,Puerto Leguizamo,45.49,1695.0,8.0,54.5,2031.0,http://plebiscito.registraduria.gov.co/99PL/DPL64004ZZZZZZZZZZZZ_L1.htm,26.28,3794.0,14436.0,6,39,3.726,390.0
1140,17:05:15,Putumayo,24,100.0, 24,Sibundoy,41.63,1783.0,9.0,58.36,2499.0,http://plebiscito.registraduria.gov.co/99PL/DPL64019ZZZZZZZZZZZZ_L1.htm,43.01,4434.0,10309.0,2,77,4.282,178.625
1141,17:00:15,Putumayo,56,100.0, 56,Valle Del Guamuez (La Hormiga),13.95,1079.0,9.0,86.04,6655.0,http://plebiscito.registraduria.gov.co/99PL/DPL64028ZZZZZZZZZZZZ_L1.htm,34.16,7917.0,23170.0,4,105,7.734,782.125
1142,16:55:15,Putumayo,39,100.0, 39,Villagarzon,49.0,2757.0,8.0,50.99,2869.0,http://plebiscito.registraduria.gov.co/99PL/DPL64030ZZZZZZZZZZZZ_L1.htm,36.72,5794.0,15777.0,6,114,5.626,305.0625
1143,16:50:15,Quindio,136,100.0, 136,Calarca,62.41,14557.0,9.0,37.58,8767.0,http://plebiscito.registraduria.gov.co/99PL/DPL26010ZZZZZZZZZZZZ_L1.htm,41.1,23963.0,58297.0,24,377,23.324,145.4375
1144,16:50:15,Quindio,57,100.0, 57,Circasia,63.58,5837.0,9.0,36.41,3343.0,http://plebiscito.registraduria.gov.co/99PL/DPL26020ZZZZZZZZZZZZ_L1.htm,42.67,9364.0,21943.0,0,131,9.180,69.0625
1145,16:35:15,Quindio,27,100.0, 27,Filandia,63.31,2627.0,7.0,36.68,1522.0,http://plebiscito.registraduria.gov.co/99PL/DPL26030ZZZZZZZZZZZZ_L1.htm,41.14,4256.0,10343.0,9,68,4.149,23.5
1146,16:35:15,Quindio,18,100.0, 18,Genova,63.79,1739.0,7.0,36.2,987.0,http://plebiscito.registraduria.gov.co/99PL/DPL26040ZZZZZZZZZZZZ_L1.htm,38.05,2810.0,7384.0,6,55,2.726,73.375
1147,16:45:15,Quindio,65,100.0, 65,La Tebaida,62.85,6822.0,8.0,37.14,4032.0,http://plebiscito.registraduria.gov.co/99PL/DPL26050ZZZZZZZZZZZZ_L1.htm,40.56,11156.0,27501.0,54,204,10.854,165.9375
1148,16:50:15,Quindio,77,100.0, 77,Montenegro,70.54,8140.0,8.0,29.45,3398.0,http://plebiscito.registraduria.gov.co/99PL/DPL26060ZZZZZZZZZZZZ_L1.htm,35.86,11873.0,33103.0,38,227,11.538,152.5
1149,16:45:15,Quindio,17,100.0, 17,Pijao,65.14,1523.0,7.0,34.85,815.0,http://plebiscito.registraduria.gov.co/99PL/DPL26070ZZZZZZZZZZZZ_L1.htm,39.6,2385.0,6022.0,8,34,2.338,58.8125
1150,16:40:15,Quindio,68,100.0, 68,Quimbaya,61.24,7156.0,8.0,38.75,4528.0,http://plebiscito.registraduria.gov.co/99PL/DPL26080ZZZZZZZZZZZZ_L1.htm,40.44,12049.0,29792.0,84,154,11.684,109.6875
1151,16:45:15,Quindio,16,100.0, 16,Salento,66.13,1666.0,7.0,33.86,853.0,http://plebiscito.registraduria.gov.co/99PL/DPL26090ZZZZZZZZZZZZ_L1.htm,44.74,2578.0,5762.0,9,32,2.519,28.125
1152,16:35:15,Risaralda,25,100.0, 25,Apia,65.52,2404.0,5.0,34.47,1265.0,http://plebiscito.registraduria.gov.co/99PL/DPL24008ZZZZZZZZZZZZ_L1.htm,36.23,3800.0,10487.0,9,84,3.669,33.875
1153,16:50:15,Risaralda,52,100.0, 52,Belen De Umbria,61.84,4278.0,9.0,38.15,2639.0,http://plebiscito.registraduria.gov.co/99PL/DPL24021ZZZZZZZZZZZZ_L1.htm,33.23,7133.0,21462.0,7,143,6.917,6.33333333333
1154,16:50:15,Risaralda,52,100.0, 52,Belen De Umbria,61.84,4278.0,9.0,38.15,2639.0,http://plebiscito.registraduria.gov.co/99PL/DPL24021ZZZZZZZZZZZZ_L1.htm,33.23,7133.0,21462.0,7,143,6.917,49.1875
1155,17:00:15,Risaralda,354,100.0, 354,Dosquebradas,57.52,37995.0,12.0,42.47,28055.0,http://plebiscito.registraduria.gov.co/99PL/DPL24025ZZZZZZZZZZZZ_L1.htm,43.8,67458.0,154003.0,50,1.044,66.050,408.0
1156,16:50:15,Risaralda,26,100.0, 26,Guatica,66.33,2443.0,9.0,33.66,1240.0,http://plebiscito.registraduria.gov.co/99PL/DPL24029ZZZZZZZZZZZZ_L1.htm,36.66,3795.0,10351.0,3,67,3.683,57.625
1157,16:35:15,Risaralda,15,100.0, 15,La Celia,61.81,1462.0,4.0,38.18,903.0,http://plebiscito.registraduria.gov.co/99PL/DPL24038ZZZZZZZZZZZZ_L1.htm,37.8,2457.0,6500.0,5,59,2.365,29.5
